EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16432 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
  1825, 16432,19950420,10042,    0
  1825, 16432,19950421,10128,    0
  1825, 16432,19950422,10236,    0
  1825, 16432,19950423,10242,    0
  1825, 16432,19950424,10256,    0
  1825, 16432,19950425,10222,    0
  1825, 16432,19950426,10178,    0
  1825, 16432,19950427,10151,    0
  1825, 16432,19950428,10174,    0
  1825, 16432,19950429,10188,    0
  1825, 16432,19950430,10201,    0
  1825, 16432,19950501,10211,    0
  1825, 16432,19950502,10219,    0
  1825, 16432,19950503,10237,    0
  1825, 16432,19950504,10212,    0
  1825, 16432,19950505,10223,    0
  1825, 16432,19950506,10201,    0
  1825, 16432,19950507,10109,    0
  1825, 16432,19950508,10112,    0
  1825, 16432,19950509,10178,    0
  1825, 16432,19950510,10206,    0
  1825, 16432,19950511,10157,    0
  1825, 16432,19950512,10154,    0
  1825, 16432,19950513,10185,    0
  1825, 16432,19950514,10169,    0
  1825, 16432,19950515,10137,    0
  1825, 16432,19950516,10125,    0
  1825, 16432,19950517,10085,    0
  1825, 16432,19950518,10065,    0
  1825, 16432,19950519,10095,    0
  1825, 16432,19950520,10225,    0
  1825, 16432,19950521,10257,    0
  1825, 16432,19950522,10173,    0
  1825, 16432,19950523,10108,    0
  1825, 16432,19950524,10095,    0
  1825, 16432,19950525,10062,    0
  1825, 16432,19950526,10100,    0
  1825, 16432,19950527,10089,    0
  1825, 16432,19950528,10035,    0
  1825, 16432,19950529,10058,    0
  1825, 16432,19950530,10145,    0
  1825, 16432,19950531,10192,    0
  1825, 16432,19950601,10162,    0
  1825, 16432,19950602,10128,    0
  1825, 16432,19950603,10073,    0
  1825, 16432,19950604,10137,    0
  1825, 16432,19950605,10207,    0
  1825, 16432,19950606,10197,    0
  1825, 16432,19950607,10171,    0
  1825, 16432,19950608,10181,    0
  1825, 16432,19950609,10195,    0
  1825, 16432,19950610,10158,    0
  1825, 16432,19950611,10159,    0
  1825, 16432,19950612,10220,    0
  1825, 16432,19950613,10248,    0
  1825, 16432,19950614,10235,    0
  1825, 16432,19950615,10171,    0
  1825, 16432,19950616,10102,    0
  1825, 16432,19950617, 9978,    0
  1825, 16432,19950618,10044,    0
  1825, 16432,19950619,10084,    0
  1825, 16432,19950620,10144,    0
  1825, 16432,19950621,10254,    0
  1825, 16432,19950622,10328,    0
  1825, 16432,19950623,10329,    0
  1825, 16432,19950624,10327,    0
  1825, 16432,19950625,10332,    0
  1825, 16432,19950626,10344,    0
  1825, 16432,19950627,10317,    0
  1825, 16432,19950628,10264,    0
  1825, 16432,19950629,10215,    0
  1825, 16432,19950630,10193,    0
  1825, 16432,19950701,10209,    0
  1825, 16432,19950702,10081,    0
  1825, 16432,19950703,10061,    0
  1825, 16432,19950704,10104,    0
  1825, 16432,19950705,10114,    0
  1825, 16432,19950706,10087,    0
  1825, 16432,19950707,10117,    0
  1825, 16432,19950708,10236,    0
  1825, 16432,19950709,10276,    0
  1825, 16432,19950710,10231,    0
  1825, 16432,19950711,10164,    0
  1825, 16432,19950712,10112,    0
  1825, 16432,19950713,10095,    0
  1825, 16432,19950714,10040,    0
  1825, 16432,19950715,10018,    0
  1825, 16432,19950716,10070,    0
  1825, 16432,19950717,10046,    0
  1825, 16432,19950718,10069,    0
  1825, 16432,19950719,10134,    0
  1825, 16432,19950720,10106,    0
  1825, 16432,19950721,10104,    0
  1825, 16432,19950722,10148,    0
  1825, 16432,19950723,10137,    0
  1825, 16432,19950724,10211,    0
  1825, 16432,19950725,10197,    0
  1825, 16432,19950726,10165,    0
  1825, 16432,19950727,10120,    0
  1825, 16432,19950728,10148,    0
  1825, 16432,19950729,10172,    0
  1825, 16432,19950730,10201,    0
  1825, 16432,19950731,10204,    0
  1825, 16432,19950801,10219,    0
  1825, 16432,19950802,10239,    0
  1825, 16432,19950803,10241,    0
  1825, 16432,19950804,10221,    0
  1825, 16432,19950805,10213,    0
  1825, 16432,19950806,10236,    0
  1825, 16432,19950807,10270,    0
  1825, 16432,19950808,10260,    0
  1825, 16432,19950809,10226,    0
  1825, 16432,19950810,10232,    0
  1825, 16432,19950811,10219,    0
  1825, 16432,19950812,10142,    0
  1825, 16432,19950813,10162,    0
  1825, 16432,19950814,10183,    0
  1825, 16432,19950815,10199,    0
  1825, 16432,19950816,10223,    0
  1825, 16432,19950817,10223,    0
  1825, 16432,19950818,10219,    0
  1825, 16432,19950819,10224,    0
  1825, 16432,19950820,10225,    0
  1825, 16432,19950821,10204,    0
  1825, 16432,19950822,10170,    0
  1825, 16432,19950823,10116,    0
  1825, 16432,19950824,10056,    0
  1825, 16432,19950825,10033,    0
  1825, 16432,19950826,10151,    0
  1825, 16432,19950827,10151,    0
  1825, 16432,19950828,10234,    0
  1825, 16432,19950829,10247,    0
  1825, 16432,19950830,10260,    0
  1825, 16432,19950831,10284,    0
  1825, 16432,19950901,10228,    0
  1825, 16432,19950902,10128,    0
  1825, 16432,19950903,10108,    0
  1825, 16432,19950904,10057,    0
  1825, 16432,19950905, 9976,    0
  1825, 16432,19950906, 9969,    0
  1825, 16432,19950907, 9947,    0
  1825, 16432,19950908, 9955,    0
  1825, 16432,19950909,10046,    0
  1825, 16432,19950910,10055,    0
  1825, 16432,19950911,10044,    0
  1825, 16432,19950912,10065,    0
  1825, 16432,19950913,10144,    0
  1825, 16432,19950914,10126,    0
  1825, 16432,19950915,10089,    0
  1825, 16432,19950916,10120,    0
  1825, 16432,19950917,10217,    0
  1825, 16432,19950918,10266,    0
  1825, 16432,19950919,10264,    0
  1825, 16432,19950920,10219,    0
  1825, 16432,19950921,10191,    0
  1825, 16432,19950922,10180,    0
  1825, 16432,19950923,10114,    0
  1825, 16432,19950924,10053,    0
  1825, 16432,19950925,10029,    0
  1825, 16432,19950926,10052,    0
  1825, 16432,19950927,10031,    0
  1825, 16432,19950928,10136,    0
  1825, 16432,19950929,10165,    0
  1825, 16432,19950930,10130,    0
  1825, 16432,19951001, 9950,    0
  1825, 16432,19951002,10000,    0
  1825, 16432,19951003,10002,    0
  1825, 16432,19951004, 9918,    0
  1825, 16432,19951005, 9973,    0
  1825, 16432,19951006, 9969,    0
  1825, 16432,19951007,10100,    0
  1825, 16432,19951008,10083,    0
  1825, 16432,19951009,10094,    0
  1825, 16432,19951010,10170,    0
  1825, 16432,19951011,10170,    0
  1825, 16432,19951012,10151,    0
  1825, 16432,19951013,10189,    0
  1825, 16432,19951014,10145,    0
  1825, 16432,19951015,10101,    0
  1825, 16432,19951016,10118,    0
  1825, 16432,19951017,10055,    0
  1825, 16432,19951018,10165,    0
  1825, 16432,19951019,10166,    0
  1825, 16432,19951020,10268,    0
  1825, 16432,19951021,10244,    0
  1825, 16432,19951022,10081,    0
  1825, 16432,19951023,10054,    0
  1825, 16432,19951024, 9942,    0
  1825, 16432,19951025, 9937,    0
  1825, 16432,19951026, 9965,    0
  1825, 16432,19951027,10026,    0
  1825, 16432,19951028,10145,    0
  1825, 16432,19951029,10141,    0
  1825, 16432,19951030,10160,    0
  1825, 16432,19951031,10238,    0
  1825, 16432,19951101,10241,    0
  1825, 16432,19951102,10207,    0
  1825, 16432,19951103,10244,    0
  1825, 16432,19951104,10316,    0
  1825, 16432,19951105,10288,    0
  1825, 16432,19951106,10263,    0
  1825, 16432,19951107,10216,    0
  1825, 16432,19951108,10181,    0
  1825, 16432,19951109,10134,    0
  1825, 16432,19951110,10122,    0
  1825, 16432,19951111,10133,    0
  1825, 16432,19951112,10179,    0
  1825, 16432,19951113,10173,    0
  1825, 16432,19951114,10083,    0
  1825, 16432,19951115, 9988,    0
  1825, 16432,19951116,10007,    0
  1825, 16432,19951117,10147,    0
  1825, 16432,19951118,10237,    0
  1825, 16432,19951119,10224,    0
  1825, 16432,19951120,10201,    0
  1825, 16432,19951121,10074,    0
  1825, 16432,19951122,10110,    0
  1825, 16432,19951123,10029,    0
  1825, 16432,19951124, 9934,    0
  1825, 16432,19951125, 9950,    0
  1825, 16432,19951126,10001,    0
  1825, 16432,19951127,10026,    0
  1825, 16432,19951128,10145,    0
  1825, 16432,19951129,10215,    0
  1825, 16432,19951130,10237,    0
  1825, 16432,19951201,10198,    0
  1825, 16432,19951202,10207,    0
  1825, 16432,19951203,10198,    0
  1825, 16432,19951204,10344,    0
  1825, 16432,19951205,10354,    0
  1825, 16432,19951206,10307,    0
  1825, 16432,19951207,10190,    0
  1825, 16432,19951208,10191,    0
  1825, 16432,19951209,10286,    0
  1825, 16432,19951210,10321,    0
  1825, 16432,19951211,10361,    0
  1825, 16432,19951212,10392,    0
  1825, 16432,19951213,10429,    0
  1825, 16432,19951214,10429,    0
  1825, 16432,19951215,10369,    0
  1825, 16432,19951216,10314,    0
  1825, 16432,19951217,10242,    0
  1825, 16432,19951218,10208,    0
  1825, 16432,19951219,10193,    0
  1825, 16432,19951220,10177,    0
  1825, 16432,19951221,10130,    0
  1825, 16432,19951222, 9958,    0
  1825, 16432,19951223, 9966,    0
  1825, 16432,19951224, 9929,    0
  1825, 16432,19951225, 9975,    0
  1825, 16432,19951226,10096,    0
  1825, 16432,19951227,10162,    0
  1825, 16432,19951228,10188,    0
  1825, 16432,19951229,10183,    0
  1825, 16432,19951230,10094,    0
  1825, 16432,19951231,10032,    0
  1825, 16432,19960101,10046,    0
  1825, 16432,19960102,10110,    0
  1825, 16432,19960103,10148,    0
  1825, 16432,19960104,10057,    0
  1825, 16432,19960105, 9970,    0
  1825, 16432,19960106, 9952,    0
  1825, 16432,19960107, 9856,    0
  1825, 16432,19960108, 9911,    0
  1825, 16432,19960109, 9880,    0
  1825, 16432,19960110, 9987,    0
  1825, 16432,19960111, 9942,    0
  1825, 16432,19960112, 9887,    0
  1825, 16432,19960113, 9945,    0
  1825, 16432,19960114,10117,    0
  1825, 16432,19960115,10186,    0
  1825, 16432,19960116,10241,    0
  1825, 16432,19960117,10190,    0
  1825, 16432,19960118,10155,    0
  1825, 16432,19960119,10126,    0
  1825, 16432,19960120,10159,    0
  1825, 16432,19960121,10261,    0
  1825, 16432,19960122,10223,    0
  1825, 16432,19960123,10216,    0
  1825, 16432,19960124,10232,    0
  1825, 16432,19960125,10272,    0
  1825, 16432,19960126,10328,    0
  1825, 16432,19960127,10311,    0
  1825, 16432,19960128,10314,    0
  1825, 16432,19960129,10303,    0
  1825, 16432,19960130,10327,    0
  1825, 16432,19960131,10310,    0
  1825, 16432,19960201,10235,    0
  1825, 16432,19960202,10194,    0
  1825, 16432,19960203,10235,    0
  1825, 16432,19960204,10187,    0
  1825, 16432,19960205,10010,    0
  1825, 16432,19960206, 9947,    0
  1825, 16432,19960207, 9977,    0
  1825, 16432,19960208,10059,    0
  1825, 16432,19960209,10001,    0
  1825, 16432,19960210, 9901,    0
  1825, 16432,19960211, 9933,    0
  1825, 16432,19960212, 9985,    0
  1825, 16432,19960213,10224,    0
  1825, 16432,19960214,10339,    0
  1825, 16432,19960215,10217,    0
  1825, 16432,19960216,10087,    0
  1825, 16432,19960217,10083,    0
  1825, 16432,19960218, 9908,    0
  1825, 16432,19960219,10205,    0
  1825, 16432,19960220,10373,    0
  1825, 16432,19960221,10266,    0
  1825, 16432,19960222,10153,    0
  1825, 16432,19960223, 9993,    0
  1825, 16432,19960224, 9882,    0
  1825, 16432,19960225, 9870,    0
  1825, 16432,19960226,10010,    0
  1825, 16432,19960227,10152,    0
  1825, 16432,19960228,10262,    0
  1825, 16432,19960229,10324,    0
  1825, 16432,19960301,10334,    0
  1825, 16432,19960302,10297,    0
  1825, 16432,19960303,10278,    0
  1825, 16432,19960304,10268,    0
  1825, 16432,19960305,10279,    0
  1825, 16432,19960306,10300,    0
  1825, 16432,19960307,10306,    0
  1825, 16432,19960308,10283,    0
  1825, 16432,19960309,10237,    0
  1825, 16432,19960310,10284,    0
  1825, 16432,19960311,10152,    0
  1825, 16432,19960312,10103,    0
  1825, 16432,19960313,10170,    0
  1825, 16432,19960314,10149,    0
  1825, 16432,19960315,10149,    0
  1825, 16432,19960316,10179,    0
  1825, 16432,19960317,10213,    0
  1825, 16432,19960318,10237,    0
  1825, 16432,19960319,10204,    0
  1825, 16432,19960320,10153,    0
  1825, 16432,19960321,10156,    0
  1825, 16432,19960322,10176,    0
  1825, 16432,19960323,10173,    0
  1825, 16432,19960324,10253,    0
  1825, 16432,19960325,10256,    0
  1825, 16432,19960326,10270,    0
  1825, 16432,19960327,10214,    0
  1825, 16432,19960328,10108,    0
  1825, 16432,19960329,10180,    0
  1825, 16432,19960330,10208,    0
  1825, 16432,19960331,10182,    0
  1825, 16432,19960401,10173,    0
  1825, 16432,19960402,10226,    0
  1825, 16432,19960403,10274,    0
  1825, 16432,19960404,10280,    0
  1825, 16432,19960405,10268,    0
  1825, 16432,19960406,10233,    0
  1825, 16432,19960407,10206,    0
  1825, 16432,19960408,10184,    0
  1825, 16432,19960409,10204,    0
  1825, 16432,19960410,10171,    0
  1825, 16432,19960411,10217,    0
  1825, 16432,19960412,10231,    0
  1825, 16432,19960413,10240,    0
  1825, 16432,19960414,10211,    0
  1825, 16432,19960415,10169,    0
  1825, 16432,19960416,10072,    0
  1825, 16432,19960417,10017,    0
  1825, 16432,19960418, 9995,    0
  1825, 16432,19960419,10048,    0
  1825, 16432,19960420,10079,    0
  1825, 16432,19960421,10046,    0
  1825, 16432,19960422,10015,    0
  1825, 16432,19960423, 9993,    0
  1825, 16432,19960424,10032,    0
  1825, 16432,19960425,10138,    0
  1825, 16432,19960426,10135,    0
  1825, 16432,19960427,10108,    0
  1825, 16432,19960428,10158,    0
  1825, 16432,19960429,10058,    0
  1825, 16432,19960430,10057,    0
  1825, 16432,19960501,10103,    0
  1825, 16432,19960502,10130,    0
  1825, 16432,19960503,10124,    0
  1825, 16432,19960504,10159,    0
  1825, 16432,19960505,10155,    0
  1825, 16432,19960506,10192,    0
  1825, 16432,19960507,10241,    0
  1825, 16432,19960508,10298,    0
  1825, 16432,19960509,10344,    0
  1825, 16432,19960510,10282,    0
  1825, 16432,19960511,10233,    0
  1825, 16432,19960512,10235,    0
  1825, 16432,19960513,10257,    0
  1825, 16432,19960514,10255,    0
  1825, 16432,19960515,10253,    0
  1825, 16432,19960516,10205,    0
  1825, 16432,19960517,10148,    0
  1825, 16432,19960518,10097,    0
  1825, 16432,19960519,10023,    0
  1825, 16432,19960520,10036,    0
  1825, 16432,19960521,10116,    0
  1825, 16432,19960522,10086,    0
  1825, 16432,19960523,10015,    0
  1825, 16432,19960524, 9994,    0
  1825, 16432,19960525,10010,    0
  1825, 16432,19960526,10065,    0
  1825, 16432,19960527,10147,    0
  1825, 16432,19960528,10135,    0
  1825, 16432,19960529,10110,    0
  1825, 16432,19960530,10090,    0
  1825, 16432,19960531, 9977,    0
  1825, 16432,19960601,10059,    0
  1825, 16432,19960602,10144,    0
  1825, 16432,19960603,10120,    0
  1825, 16432,19960604,10163,    0
  1825, 16432,19960605,10157,    0
  1825, 16432,19960606,10179,    0
  1825, 16432,19960607,10136,    0
  1825, 16432,19960608,10143,    0
  1825, 16432,19960609,10144,    0
  1825, 16432,19960610,10113,    0
  1825, 16432,19960611,10112,    0
  1825, 16432,19960612,10220,    0
  1825, 16432,19960613,10339,    0
  1825, 16432,19960614,10322,    0
  1825, 16432,19960615,10315,    0
  1825, 16432,19960616,10239,    0
  1825, 16432,19960617,10148,    0
  1825, 16432,19960618,10174,    0
  1825, 16432,19960619,10159,    0
  1825, 16432,19960620,10112,    0
  1825, 16432,19960621,10129,    0
  1825, 16432,19960622,10187,    0
  1825, 16432,19960623,10266,    0
  1825, 16432,19960624,10283,    0
  1825, 16432,19960625,10216,    0
  1825, 16432,19960626,10212,    0
  1825, 16432,19960627,10208,    0
  1825, 16432,19960628,10077,    0
  1825, 16432,19960629,10058,    0
  1825, 16432,19960630,10047,    0
  1825, 16432,19960701, 9996,    0
  1825, 16432,19960702,10032,    0
  1825, 16432,19960703, 9944,    0
  1825, 16432,19960704, 9923,    0
  1825, 16432,19960705,10007,    0
  1825, 16432,19960706,10030,    0
  1825, 16432,19960707,10082,    0
  1825, 16432,19960708,10172,    0
  1825, 16432,19960709,10186,    0
  1825, 16432,19960710,10177,    0
  1825, 16432,19960711,10151,    0
  1825, 16432,19960712,10168,    0
  1825, 16432,19960713,10091,    0
  1825, 16432,19960714,10223,    0
  1825, 16432,19960715,10334,    0
  1825, 16432,19960716,10353,    0
  1825, 16432,19960717,10311,    0
  1825, 16432,19960718,10280,    0
  1825, 16432,19960719,10247,    0
  1825, 16432,19960720,10214,    0
  1825, 16432,19960721,10179,    0
  1825, 16432,19960722,10131,    0
  1825, 16432,19960723,10097,    0
  1825, 16432,19960724,10172,    0
  1825, 16432,19960725,10192,    0
  1825, 16432,19960726,10171,    0
  1825, 16432,19960727,10166,    0
  1825, 16432,19960728,10160,    0
  1825, 16432,19960729,10142,    0
  1825, 16432,19960730,10083,    0
  1825, 16432,19960731,10054,    0
  1825, 16432,19960801,10058,    0
  1825, 16432,19960802,10181,    0
  1825, 16432,19960803,10241,    0
  1825, 16432,19960804,10216,    0
  1825, 16432,19960805,10148,    0
  1825, 16432,19960806,10119,    0
  1825, 16432,19960807,10110,    0
  1825, 16432,19960808,10099,    0
  1825, 16432,19960809,10074,    0
  1825, 16432,19960810,10021,    0
  1825, 16432,19960811,10074,    0
  1825, 16432,19960812,10140,    0
  1825, 16432,19960813,10197,    0
  1825, 16432,19960814,10221,    0
  1825, 16432,19960815,10200,    0
  1825, 16432,19960816,10173,    0
  1825, 16432,19960817,10182,    0
  1825, 16432,19960818,10147,    0
  1825, 16432,19960819,10131,    0
  1825, 16432,19960820,10135,    0
  1825, 16432,19960821,10093,    0
  1825, 16432,19960822,10083,    0
  1825, 16432,19960823,10016,    0
  1825, 16432,19960824, 9988,    0
  1825, 16432,19960825,10018,    0
  1825, 16432,19960826,10121,    0
  1825, 16432,19960827,10193,    0
  1825, 16432,19960828,10228,    0
  1825, 16432,19960829,10182,    0
  1825, 16432,19960830,10193,    0
  1825, 16432,19960831,10253,    0
  1825, 16432,19960901,10226,    0
  1825, 16432,19960902,10244,    0
  1825, 16432,19960903,10295,    0
  1825, 16432,19960904,10302,    0
  1825, 16432,19960905,10285,    0
  1825, 16432,19960906,10257,    0
  1825, 16432,19960907,10292,    0
