EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:5803 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
  1825,  5803,19901106,   80,    0
  1825,  5803,19901107,   84,    0
  1825,  5803,19901108,   91,    0
  1825,  5803,19901109,  109,    0
  1825,  5803,19901110,   98,    0
  1825,  5803,19901111,  121,    0
  1825,  5803,19901112,  139,    0
  1825,  5803,19901113,  132,    0
  1825,  5803,19901114,  103,    0
  1825,  5803,19901115,  115,    0
  1825,  5803,19901116,   90,    0
  1825,  5803,19901117,   70,    0
  1825,  5803,19901118,   65,    0
  1825,  5803,19901119,   56,    0
  1825,  5803,19901120,   58,    0
  1825,  5803,19901121,   55,    0
  1825,  5803,19901122,   69,    0
  1825,  5803,19901123,   67,    0
  1825,  5803,19901124,   69,    0
  1825,  5803,19901125,   65,    0
  1825,  5803,19901126,   63,    0
  1825,  5803,19901127,   78,    0
  1825,  5803,19901128,   83,    0
  1825,  5803,19901129,   62,    0
  1825,  5803,19901130,   81,    0
  1825,  5803,19901201,  123,    0
  1825,  5803,19901202,   90,    0
  1825,  5803,19901203,   78,    0
  1825,  5803,19901204,   71,    0
  1825,  5803,19901205,   88,    0
  1825,  5803,19901206,   21,    1
  1825,  5803,19901207,   53,    0
  1825,  5803,19901208,   63,    0
  1825,  5803,19901209,   48,    0
  1825,  5803,19901210,   95,    0
  1825,  5803,19901211,   36,    1
  1825,  5803,19901212,   47,    0
  1825,  5803,19901213,   90,    0
  1825,  5803,19901214,   59,    0
  1825,  5803,19901215,   94,    0
  1825,  5803,19901216,   55,    1
  1825,  5803,19901217,   42,    1
  1825,  5803,19901218,   56,    0
  1825,  5803,19901219,   72,    0
  1825,  5803,19901220,  126,    0
  1825,  5803,19901221,  138,    0
  1825,  5803,19901222,   78,    1
  1825,  5803,19901223,   53,    1
  1825,  5803,19901224,   72,    0
  1825,  5803,19901225,   70,    0
  1825,  5803,19901226,   39,    1
  1825,  5803,19901227,   64,    0
  1825,  5803,19901228,   27,    1
  1825,  5803,19901229,   43,    0
  1825,  5803,19901230,   29,    0
  1825,  5803,19901231,   93,    0
  1825,  5803,19910101,   57,    0
  1825,  5803,19910102,   45,    0
  1825,  5803,19910103,   60,    0
  1825,  5803,19910104,   57,    0
  1825,  5803,19910105,   68,    0
  1825,  5803,19910106,   18,    1
  1825,  5803,19910107,   25,    0
  1825,  5803,19910108,   20,    0
  1825,  5803,19910109,   48,    0
  1825,  5803,19910110,   28,    0
  1825,  5803,19910111,   30,    0
  1825,  5803,19910112,   46,    0
  1825,  5803,19910113,   33,    0
  1825,  5803,19910114,   55,    0
  1825,  5803,19910115,   48,    0
  1825,  5803,19910116,   49,    0
  1825,  5803,19910117,   69,    0
  1825,  5803,19910118,   91,    0
  1825,  5803,19910119,  124,    0
  1825,  5803,19910120,   72,    0
  1825,  5803,19910121,   70,    0
  1825,  5803,19910122,   82,    0
  1825,  5803,19910123,   68,    0
  1825,  5803,19910124,   46,    0
  1825,  5803,19910125,   48,    0
  1825,  5803,19910126,   76,    0
  1825,  5803,19910127,   31,    0
  1825,  5803,19910128,   39,    0
  1825,  5803,19910129,   40,    0
  1825,  5803,19910130,   36,    0
  1825,  5803,19910131,   38,    0
  1825,  5803,19910201,   35,    0
  1825,  5803,19910202,   28,    0
  1825,  5803,19910203,   31,    0
  1825,  5803,19910204,   37,    0
  1825,  5803,19910205,   33,    0
  1825,  5803,19910206,   27,    0
  1825,  5803,19910207,   17,    0
  1825,  5803,19910208,   13,    0
  1825,  5803,19910209,    6,    0
  1825,  5803,19910210,   24,    0
  1825,  5803,19910211,   26,    0
  1825,  5803,19910212,   45,    0
  1825,  5803,19910213,   57,    0
  1825,  5803,19910214,   39,    0
  1825,  5803,19910215,   37,    0
  1825,  5803,19910216,   42,    0
  1825,  5803,19910217,   57,    0
  1825,  5803,19910218,   71,    0
  1825,  5803,19910219,   95,    0
  1825,  5803,19910220,   66,    0
  1825,  5803,19910221,   86,    0
  1825,  5803,19910222,  118,    0
  1825,  5803,19910223,  117,    0
  1825,  5803,19910224,   89,    0
  1825,  5803,19910225,   66,    0
  1825,  5803,19910226,   55,    0
  1825,  5803,19910227,   20,    1
  1825,  5803,19910228,   47,    0
  1825,  5803,19910301,   62,    0
  1825,  5803,19910302,   87,    0
  1825,  5803,19910303,   72,    0
  1825,  5803,19910304,  100,    0
  1825,  5803,19910305,   73,    0
  1825,  5803,19910306,   60,    0
  1825,  5803,19910307,   63,    0
  1825,  5803,19910308,   71,    0
  1825,  5803,19910309,  108,    0
  1825,  5803,19910310,  132,    0
  1825,  5803,19910311,  105,    0
  1825,  5803,19910312,  118,    0
  1825,  5803,19910313,  130,    0
  1825,  5803,19910314,   89,    0
  1825,  5803,19910315,  125,    0
  1825,  5803,19910316,  130,    0
  1825,  5803,19910317,  114,    0
  1825,  5803,19910318,  153,    0
  1825,  5803,19910319,  107,    0
  1825,  5803,19910320,   92,    0
  1825,  5803,19910321,   53,    1
  1825,  5803,19910322,   81,    0
  1825,  5803,19910323,  110,    0
  1825,  5803,19910324,  108,    0
  1825,  5803,19910325,   83,    0
  1825,  5803,19910326,   90,    0
  1825,  5803,19910327,   99,    0
  1825,  5803,19910328,  131,    0
  1825,  5803,19910329,  119,    0
  1825,  5803,19910330,  139,    0
  1825,  5803,19910331,  172,    0
  1825,  5803,19910401,  145,    0
  1825,  5803,19910402,  101,    1
  1825,  5803,19910403,   74,    0
  1825,  5803,19910404,  102,    0
  1825,  5803,19910405,   80,    0
  1825,  5803,19910406,  118,    0
  1825,  5803,19910407,  103,    0
  1825,  5803,19910408,  123,    0
  1825,  5803,19910409,  117,    0
  1825,  5803,19910410,  133,    0
  1825,  5803,19910411,   88,    1
  1825,  5803,19910412,  116,    0
  1825,  5803,19910413,  120,    0
  1825,  5803,19910414,  128,    0
  1825,  5803,19910415,   44,    1
  1825,  5803,19910416,   68,    0
  1825,  5803,19910417,   64,    0
  1825,  5803,19910418,   62,    0
  1825,  5803,19910419,   88,    0
  1825,  5803,19910420,   95,    0
  1825,  5803,19910421,   88,    0
  1825,  5803,19910422,  128,    0
  1825,  5803,19910423,  123,    0
  1825,  5803,19910424,  115,    0
  1825,  5803,19910425,  113,    0
  1825,  5803,19910426,  102,    0
  1825,  5803,19910427,  105,    0
  1825,  5803,19910428,  107,    0
  1825,  5803,19910429,  128,    0
  1825,  5803,19910430,  127,    0
  1825,  5803,19910501,  107,    0
  1825,  5803,19910502,  106,    0
  1825,  5803,19910503,   94,    0
  1825,  5803,19910504,  100,    0
  1825,  5803,19910505,  105,    0
  1825,  5803,19910506,  113,    0
  1825,  5803,19910507,  120,    0
  1825,  5803,19910508,  137,    0
  1825,  5803,19910509,  128,    0
  1825,  5803,19910510,  138,    0
  1825,  5803,19910511,  187,    0
  1825,  5803,19910512,  116,    0
  1825,  5803,19910513,  119,    0
  1825,  5803,19910514,  123,    0
  1825,  5803,19910515,  110,    0
  1825,  5803,19910516,  146,    0
  1825,  5803,19910517,  158,    0
  1825,  5803,19910518,  162,    0
  1825,  5803,19910519,  186,    0
  1825,  5803,19910520,  194,    0
  1825,  5803,19910521,  139,    1
  1825,  5803,19910522,  148,    0
  1825,  5803,19910523,  163,    0
  1825,  5803,19910524,  160,    0
  1825,  5803,19910525,  190,    0
  1825,  5803,19910526,  142,    0
  1825,  5803,19910527,  138,    0
  1825,  5803,19910528,  150,    0
  1825,  5803,19910529,  145,    0
  1825,  5803,19910530,  115,    0
  1825,  5803,19910531,  112,    0
  1825,  5803,19910601,   79,    1
  1825,  5803,19910602,  103,    0
  1825,  5803,19910603,  113,    0
  1825,  5803,19910604,  139,    0
  1825,  5803,19910605,  114,    0
  1825,  5803,19910606,  121,    0
  1825,  5803,19910607,  141,    0
  1825,  5803,19910608,  161,    0
  1825,  5803,19910609,  152,    0
  1825,  5803,19910610,  139,    0
  1825,  5803,19910611,  150,    0
  1825,  5803,19910612,  156,    0
  1825,  5803,19910613,  137,    0
  1825,  5803,19910614,  137,    0
  1825,  5803,19910615,  123,    0
  1825,  5803,19910616,  132,    0
  1825,  5803,19910617,  110,    0
  1825,  5803,19910618,  150,    0
  1825,  5803,19910619,  138,    0
  1825,  5803,19910620,  160,    0
  1825,  5803,19910621,  185,    0
  1825,  5803,19910622,  187,    0
  1825,  5803,19910623,  146,    0
  1825,  5803,19910624,  137,    0
  1825,  5803,19910625,  148,    0
  1825,  5803,19910626,  149,    0
  1825,  5803,19910627,  167,    0
  1825,  5803,19910628,  169,    0
  1825,  5803,19910629,  203,    0
  1825,  5803,19910630,  139,    1
  1825,  5803,19910701,  152,    0
  1825,  5803,19910702,  195,    0
  1825,  5803,19910703,  238,    0
  1825,  5803,19910704,  213,    0
  1825,  5803,19910705,  213,    0
  1825,  5803,19910706,  196,    0
  1825,  5803,19910707,  172,    0
  1825,  5803,19910708,  200,    0
  1825,  5803,19910709,  192,    0
  1825,  5803,19910710,  163,    0
  1825,  5803,19910711,  165,    0
  1825,  5803,19910712,  169,    0
  1825,  5803,19910713,  177,    0
  1825,  5803,19910714,  170,    0
  1825,  5803,19910715,  170,    0
  1825,  5803,19910716,  172,    0
  1825,  5803,19910717,  162,    0
  1825,  5803,19910718,  181,    0
  1825,  5803,19910719,  175,    0
  1825,  5803,19910720,  155,    0
  1825,  5803,19910721,  175,    0
  1825,  5803,19910722,  171,    0
  1825,  5803,19910723,  184,    0
  1825,  5803,19910724,  207,    0
  1825,  5803,19910725,  210,    0
  1825,  5803,19910726,  217,    0
  1825,  5803,19910727,  240,    0
  1825,  5803,19910728,  210,    0
  1825,  5803,19910729,  199,    0
  1825,  5803,19910730,  212,    0
  1825,  5803,19910731,  211,    0
  1825,  5803,19910801,  237,    0
  1825,  5803,19910802,  216,    0
  1825,  5803,19910803,  210,    0
  1825,  5803,19910804,  219,    0
  1825,  5803,19910805,  173,    1
  1825,  5803,19910806,  195,    0
  1825,  5803,19910807,  214,    0
  1825,  5803,19910808,  230,    0
  1825,  5803,19910809,  196,    0
  1825,  5803,19910810,  188,    0
  1825,  5803,19910811,  194,    0
  1825,  5803,19910812,  207,    0
  1825,  5803,19910813,  201,    0
  1825,  5803,19910814,  219,    0
  1825,  5803,19910815,  194,    0
  1825,  5803,19910816,  164,    0
  1825,  5803,19910817,  176,    0
  1825,  5803,19910818,  183,    0
  1825,  5803,19910819,  222,    0
  1825,  5803,19910820,  222,    0
  1825,  5803,19910821,  184,    0
  1825,  5803,19910822,  185,    0
  1825,  5803,19910823,  190,    0
  1825,  5803,19910824,  185,    0
  1825,  5803,19910825,  226,    0
  1825,  5803,19910826,  194,    0
  1825,  5803,19910827,  205,    0
  1825,  5803,19910828,  260,    0
  1825,  5803,19910829,  198,    0
  1825,  5803,19910830,  167,    0
  1825,  5803,19910831,  186,    0
  1825,  5803,19910901,  158,    0
  1825,  5803,19910902,  239,    0
  1825,  5803,19910903,  246,    0
  1825,  5803,19910904,  147,    1
  1825,  5803,19910905,  181,    0
  1825,  5803,19910906,  161,    0
  1825,  5803,19910907,  191,    0
  1825,  5803,19910908,  169,    0
  1825,  5803,19910909,  154,    0
  1825,  5803,19910910,  131,    1
  1825,  5803,19910911,  144,    0
  1825,  5803,19910912,  176,    0
  1825,  5803,19910913,  204,    0
  1825,  5803,19910914,  190,    0
  1825,  5803,19910915,  198,    0
  1825,  5803,19910916,  187,    0
  1825,  5803,19910917,  183,    0
  1825,  5803,19910918,  171,    0
  1825,  5803,19910919,  181,    0
  1825,  5803,19910920,  140,    0
  1825,  5803,19910921,  150,    0
  1825,  5803,19910922,  150,    0
  1825,  5803,19910923,  153,    0
  1825,  5803,19910924,  158,    0
  1825,  5803,19910925,  130,    0
  1825,  5803,19910926,  117,    0
  1825,  5803,19910927,  117,    0
  1825,  5803,19910928,  119,    0
  1825,  5803,19910929,  120,    0
  1825,  5803,19910930,  146,    0
  1825,  5803,19911001,  145,    0
  1825,  5803,19911002,  148,    0
  1825,  5803,19911003,  135,    0
  1825,  5803,19911004,  136,    0
  1825,  5803,19911005,  129,    0
  1825,  5803,19911006,  115,    0
  1825,  5803,19911007,  137,    0
  1825,  5803,19911008,  133,    0
  1825,  5803,19911009,  121,    0
  1825,  5803,19911010,  123,    0
  1825,  5803,19911011,  124,    0
  1825,  5803,19911012,  133,    0
  1825,  5803,19911013,  102,    1
  1825,  5803,19911014,  131,    0
  1825,  5803,19911015,  144,    0
  1825,  5803,19911016,  113,    0
  1825,  5803,19911017,   72,    1
  1825,  5803,19911018,   68,    0
  1825,  5803,19911019,   94,    0
  1825,  5803,19911020,  113,    0
  1825,  5803,19911021,  108,    0
  1825,  5803,19911022,  132,    0
  1825,  5803,19911023,  100,    0
  1825,  5803,19911024,  102,    0
  1825,  5803,19911025,  100,    0
  1825,  5803,19911026,  103,    0
  1825,  5803,19911027,  103,    0
  1825,  5803,19911028,  113,    0
  1825,  5803,19911029,  108,    0
  1825,  5803,19911030,  104,    0
  1825,  5803,19911031,  110,    0
  1825,  5803,19911101,  102,    0
  1825,  5803,19911102,   74,    1
  1825,  5803,19911103,   89,    0
  1825,  5803,19911104,   41,    1
  1825,  5803,19911105,  117,    0
  1825,  5803,19911106,   98,    0
  1825,  5803,19911107,   78,    0
  1825,  5803,19911108,   47,    1
  1825,  5803,19911109,   89,    0
  1825,  5803,19911110,   73,    0
  1825,  5803,19911111,   82,    0
  1825,  5803,19911112,   52,    1
  1825,  5803,19911113,   70,    0
  1825,  5803,19911114,   70,    0
  1825,  5803,19911115,   36,    1
  1825,  5803,19911116,   64,    0
  1825,  5803,19911117,   68,    0
  1825,  5803,19911118,   67,    0
  1825,  5803,19911119,   87,    0
  1825,  5803,19911120,  143,    0
  1825,  5803,19911121,  127,    0
  1825,  5803,19911122,  112,    0
  1825,  5803,19911123,   97,    0
  1825,  5803,19911124,   94,    0
  1825,  5803,19911125,  104,    0
  1825,  5803,19911126,  107,    0
  1825,  5803,19911127,  102,    0
  1825,  5803,19911128,  100,    0
  1825,  5803,19911129,   94,    0
  1825,  5803,19911130,   70,    1
  1825,  5803,19911201,   76,    0
  1825,  5803,19911202,   86,    0
  1825,  5803,19911203,   75,    0
  1825,  5803,19911204,   65,    0
  1825,  5803,19911205,   61,    0
  1825,  5803,19911206,   45,    0
  1825,  5803,19911207,   24,    0
  1825,  5803,19911208,   51,    0
  1825,  5803,19911209,   50,    0
  1825,  5803,19911210,   87,    0
  1825,  5803,19911211,  116,    0
  1825,  5803,19911212,  112,    0
  1825,  5803,19911213,   94,    0
  1825,  5803,19911214,   78,    1
  1825,  5803,19911215,   75,    0
  1825,  5803,19911216,   95,    0
  1825,  5803,19911217,   92,    0
  1825,  5803,19911218,   73,    0
  1825,  5803,19911219,   33,    1
  1825,  5803,19911220,   78,    0
  1825,  5803,19911221,  131,    0
  1825,  5803,19911222,   53,    1
  1825,  5803,19911223,   54,    0
  1825,  5803,19911224,  119,    0
  1825,  5803,19911225,   85,    0
  1825,  5803,19911226,   83,    0
  1825,  5803,19911227,   95,    0
  1825,  5803,19911228,   70,    0
  1825,  5803,19911229,   71,    0
  1825,  5803,19911230,  103,    0
  1825,  5803,19911231,  142,    0
  1825,  5803,19920101,  151,    0
  1825,  5803,19920102,   70,    1
  1825,  5803,19920103,   58,    1
  1825,  5803,19920104,   65,    0
  1825,  5803,19920105,  111,    0
  1825,  5803,19920106,  105,    0
  1825,  5803,19920107,   42,    1
  1825,  5803,19920108,   23,    1
  1825,  5803,19920109,   87,    0
  1825,  5803,19920110,  104,    0
  1825,  5803,19920111,  102,    0
  1825,  5803,19920112,   78,    1
  1825,  5803,19920113,   87,    0
  1825,  5803,19920114,   69,    0
  1825,  5803,19920115,   85,    0
  1825,  5803,19920116,   90,    0
  1825,  5803,19920117,  101,    0
  1825,  5803,19920118,   98,    0
  1825,  5803,19920119,   64,    1
  1825,  5803,19920120,   29,    1
  1825,  5803,19920121,   19,    0
  1825,  5803,19920122,   32,    0
  1825,  5803,19920123,   75,    0
  1825,  5803,19920124,   74,    0
  1825,  5803,19920125,   62,    0
  1825,  5803,19920126,   58,    0
  1825,  5803,19920127,  104,    0
  1825,  5803,19920128,   65,    0
  1825,  5803,19920129,   44,    0
  1825,  5803,19920130,   64,    0
  1825,  5803,19920131,   82,    0
  1825,  5803,19920201,  102,    0
  1825,  5803,19920202,   59,    0
  1825,  5803,19920203,  104,    0
  1825,  5803,19920204,  112,    0
  1825,  5803,19920205,  119,    0
  1825,  5803,19920206,   94,    1
  1825,  5803,19920207,   95,    0
  1825,  5803,19920208,   88,    0
  1825,  5803,19920209,   67,    0
  1825,  5803,19920210,   78,    0
  1825,  5803,19920211,   79,    0
  1825,  5803,19920212,   77,    0
  1825,  5803,19920213,   70,    0
  1825,  5803,19920214,   64,    0
  1825,  5803,19920215,   40,    1
  1825,  5803,19920216,   39,    0
  1825,  5803,19920217,   54,    0
  1825,  5803,19920218,   59,    0
  1825,  5803,19920219,   95,    0
  1825,  5803,19920220,   78,    0
  1825,  5803,19920221,  137,    0
  1825,  5803,19920222,  103,    0
  1825,  5803,19920223,  103,    0
  1825,  5803,19920224,   82,    0
  1825,  5803,19920225,  110,    0
  1825,  5803,19920226,  107,    0
  1825,  5803,19920227,   71,    0
  1825,  5803,19920228,   85,    0
  1825,  5803,19920229,  118,    0
  1825,  5803,19920301,  103,    0
  1825,  5803,19920302,  146,    0
  1825,  5803,19920303,  123,    0
  1825,  5803,19920304,   85,    1
  1825,  5803,19920305,  100,    0
  1825,  5803,19920306,   91,    0
  1825,  5803,19920307,   91,    0
  1825,  5803,19920308,   92,    0
  1825,  5803,19920309,   88,    0
  1825,  5803,19920310,   96,    0
  1825,  5803,19920311,   68,    0
  1825,  5803,19920312,   43,    1
  1825,  5803,19920313,   39,    0
  1825,  5803,19920314,   85,    0
  1825,  5803,19920315,  140,    0
  1825,  5803,19920316,  125,    0
  1825,  5803,19920317,   81,    1
